PassengerId,Age,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,CabinNum,HomePlanet_Europa,HomePlanet_Mars,CryoSleep_True,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,VIP_True,Deck_B,Deck_C,Deck_D,Deck_E,Deck_F,Deck_G,Deck_T,Side_S
6439_01,49.0,0.0,0.0,0.0,0.0,0.0,True,1044,False,False,True,True,False,False,False,False,False,False,False,True,False,True
6442_01,17.0,0.0,0.0,0.0,1806.0,0.0,False,1045,False,False,False,False,True,False,False,False,False,False,False,True,False,True
6443_01,39.0,0.0,0.0,710.0,56.0,1.0,True,1046,False,False,False,False,True,False,False,False,False,False,False,True,False,True
6443_02,5.0,0.0,0.0,0.0,0.0,0.0,True,1046,False,False,True,False,False,False,False,False,False,False,False,True,False,True
6443_03,10.0,0.0,0.0,0.0,0.0,0.0,True,1046,False,False,False,False,True,False,False,False,False,False,False,True,False,True
6443_04,1.0,0.0,0.0,0.0,0.0,0.0,True,1046,False,False,True,False,True,False,False,False,False,False,False,True,False,True
6443_05,16.0,45.0,0.0,622.0,0.0,564.0,False,1229,False,False,False,False,True,False,False,False,False,False,True,False,False,True
6443_06,51.0,0.0,10.0,388.0,1380.0,0.0,False,1046,False,False,False,False,True,False,False,False,False,False,False,True,False,True
6443_07,5.0,0.0,0.0,0.0,0.0,0.0,True,1046,False,False,True,False,True,False,False,False,False,False,False,True,False,True
6444_01,19.0,0.0,0.0,0.0,0.0,0.0,False,1041,False,False,False,False,True,False,False,False,False,False,False,True,False,False
6444_02,0.0,0.0,0.0,0.0,0.0,0.0,True,1041,False,False,True,False,True,False,False,False,False,False,False,True,False,False
6446_01,20.0,810.0,0.0,0.0,0.0,0.0,False,1047,False,False,False,False,True,False,False,False,False,False,False,True,False,True
6446_02,0.0,0.0,0.0,0.0,0.0,0.0,True,1047,False,False,True,False,True,False,False,False,False,False,False,True,False,True
6446_03,1.0,0.0,0.0,0.0,0.0,0.0,True,1047,False,False,True,False,True,False,False,False,False,False,False,True,False,True
6447_01,38.0,0.0,0.0,0.0,0.0,0.0,True,1043,False,False,True,True,False,False,False,False,False,False,False,True,False,False
6448_01,40.0,0.0,0.0,433.0,343.0,0.0,False,1230,False,False,False,False,True,False,False,False,False,False,True,False,False,True
6449_01,18.0,0.0,0.0,0.0,0.0,0.0,False,430,False,True,False,False,True,False,False,False,False,True,False,False,False,True
6449_02,36.0,636.0,0.0,168.0,1795.0,0.0,False,1231,False,True,False,False,True,False,False,False,False,False,True,False,False,True
6450_01,23.0,0.0,596.0,57.0,259.0,4666.0,False,200,True,False,False,False,True,False,False,True,False,False,False,False,False,False
6450_02,42.0,0.0,0.0,0.0,0.0,0.0,True,200,True,False,True,False,False,False,False,True,False,False,False,False,False,False
6451_01,37.0,610.0,0.0,410.0,148.0,14.0,False,0,False,True,False,False,True,False,False,False,False,False,True,False,False,True
6452_01,24.0,0.0,854.0,11.0,0.0,0.0,True,1336,False,False,False,False,True,False,False,False,False,False,True,False,False,False
6452_02,12.0,0.0,0.0,0.0,0.0,0.0,True,1044,False,False,False,False,True,False,False,False,False,False,False,True,False,False
6452_03,2.0,0.0,0.0,0.0,0.0,0.0,True,1044,False,False,True,False,True,False,False,False,False,False,False,True,False,False
6453_01,28.0,0.0,7.0,17.0,0.0,1724.0,False,1045,False,False,False,True,False,False,False,False,False,False,False,True,False,False
6454_01,44.0,0.0,0.0,0.0,0.0,0.0,True,1046,False,False,True,False,True,False,False,False,False,False,False,True,False,False
6455_01,26.0,0.0,3818.0,0.0,1877.0,136.0,False,203,True,False,False,False,True,False,False,False,True,False,False,False,False,False
6456_01,36.0,32.0,3.0,657.0,58.0,41.0,False,410,False,False,False,False,True,False,False,False,False,True,False,False,False,False
6457_01,28.0,0.0,728.0,0.0,0.0,82.0,True,1337,False,False,False,False,False,False,False,False,False,False,True,False,False,False
6458_01,14.0,0.0,0.0,0.0,0.0,0.0,False,431,False,True,False,False,True,False,False,False,False,True,False,False,False,True
6459_01,14.0,0.0,0.0,0.0,0.0,0.0,False,1047,False,False,True,False,True,False,False,False,False,False,False,True,False,False
6461_01,28.0,0.0,602.0,0.0,115.0,0.0,True,1232,False,False,False,False,True,False,False,False,False,False,True,False,False,True
6462_01,27.0,0.0,0.0,0.0,0.0,0.0,True,1233,False,True,True,False,True,False,False,False,False,False,True,False,False,True
6462_02,21.0,899.0,1.0,1686.0,13.0,0.0,True,1233,False,True,False,False,True,False,False,False,False,False,True,False,False,True
6463_01,24.0,1256.0,2.0,8.0,1530.0,0.0,False,1234,False,False,False,False,True,False,False,False,False,False,True,False,False,True
6464_01,18.0,22.0,0.0,20.0,596.0,5.0,False,1338,False,False,False,True,False,False,False,False,False,False,True,False,False,False
6468_01,24.0,0.0,0.0,0.0,0.0,0.0,True,1339,False,True,True,False,True,False,False,False,False,False,True,False,False,False
6468_02,8.0,0.0,0.0,0.0,0.0,0.0,True,1339,False,True,True,False,True,False,False,False,False,False,True,False,False,False
6468_03,36.0,0.0,0.0,0.0,0.0,0.0,False,411,False,True,True,False,True,False,False,False,False,True,False,False,False,False
6468_04,32.0,1179.0,0.0,4.0,0.0,0.0,False,204,False,True,False,False,True,True,False,False,True,False,False,False,False,False
6470_01,19.0,14.0,614.0,0.0,160.0,0.0,False,432,False,False,False,False,True,False,False,False,False,True,False,False,False,True
6471_01,12.0,0.0,0.0,0.0,0.0,0.0,True,1050,False,False,False,False,True,False,False,False,False,False,False,True,False,True
6472_01,21.0,0.0,0.0,0.0,0.0,0.0,True,250,True,False,True,False,True,False,True,False,False,False,False,False,False,True
6472_02,13.0,0.0,0.0,0.0,0.0,0.0,True,250,True,False,True,False,False,False,True,False,False,False,False,False,False,True
6473_01,20.0,0.0,0.0,0.0,0.0,0.0,True,1236,False,True,True,False,True,False,False,False,False,False,True,False,False,True
6475_01,35.0,0.0,0.0,0.0,0.0,0.0,True,1340,False,True,True,False,True,False,False,False,False,False,True,False,False,False
6477_01,23.0,0.0,44.0,0.0,3452.0,83.0,False,196,True,False,False,False,False,False,False,False,True,False,False,False,False,True
6477_02,17.0,0.0,311.0,6.0,4236.0,557.0,False,196,True,False,False,False,False,False,False,False,True,False,False,False,False,True
6478_01,29.0,1290.0,0.0,6.0,1.0,0.0,False,412,False,True,False,False,True,False,False,False,False,True,False,False,False,False
6480_01,27.0,352.0,14.0,1.0,407.0,15.0,False,433,False,False,False,False,True,False,False,False,False,True,False,False,False,True
6481_01,22.0,89.0,0.0,795.0,0.0,3.0,True,1052,False,False,False,False,True,False,False,False,False,False,False,True,False,True
6482_01,26.0,414.0,239.0,681.0,352.0,0.0,False,1237,False,True,False,False,False,False,False,False,False,False,True,False,False,True
6482_02,1.0,0.0,0.0,0.0,0.0,0.0,True,1237,False,True,True,False,True,False,False,False,False,False,True,False,False,True
6482_03,7.0,0.0,0.0,0.0,0.0,0.0,True,1237,False,True,True,False,True,False,False,False,False,False,True,False,False,True
6485_01,78.0,0.0,213.0,202.0,288.0,0.0,True,1238,False,False,False,False,False,False,False,False,False,False,True,False,False,True
6485_02,24.0,0.0,0.0,53.0,652.0,0.0,True,1053,False,False,False,False,True,False,False,False,False,False,False,True,False,True
6487_01,26.0,0.0,0.0,0.0,22.0,1030.0,False,1343,False,False,False,False,True,False,False,False,False,False,True,False,False,False
6488_01,50.0,0.0,1663.0,336.0,1855.0,4.0,False,79,True,False,False,False,True,False,False,False,False,False,False,False,False,True
6489_01,16.0,0.0,0.0,0.0,0.0,0.0,False,1049,False,False,True,False,True,False,False,False,False,False,False,True,False,False
6490_01,57.0,0.0,0.0,0.0,0.0,0.0,True,201,True,False,True,False,False,False,False,True,False,False,False,False,False,False
6490_02,29.0,0.0,889.0,0.0,4921.0,290.0,False,201,True,False,False,False,False,False,False,True,False,False,False,False,False,False
6490_03,27.0,0.0,6924.0,849.0,149.0,1166.0,True,201,True,False,False,False,False,False,False,True,False,False,False,False,False,False
6490_04,42.0,0.0,1972.0,0.0,108.0,5.0,True,201,False,False,False,False,True,False,False,True,False,False,False,False,False,False
6492_01,28.0,0.0,0.0,0.0,0.0,0.0,True,1055,False,False,True,True,False,False,False,False,False,False,False,True,False,True
6493_01,18.0,0.0,0.0,0.0,0.0,0.0,True,1050,False,False,True,True,False,False,False,False,False,False,False,True,False,False
6494_01,38.0,1192.0,5.0,1864.0,4287.0,0.0,False,1344,False,True,False,False,True,False,False,False,False,False,True,False,False,False
6500_01,32.0,1.0,0.0,0.0,1.0,785.0,False,413,False,False,False,False,True,False,False,False,False,True,False,False,False,False
6501_01,21.0,0.0,31.0,2076.0,77.0,0.0,True,1240,False,False,False,False,True,False,False,False,False,False,True,False,False,True
6502_01,6.0,0.0,0.0,0.0,0.0,0.0,True,1058,False,False,False,False,True,False,False,False,False,False,False,True,False,True
6503_01,27.0,0.0,1.0,20.0,0.0,1363.0,False,1347,False,False,False,False,True,False,False,False,False,False,True,False,False,False
6508_01,32.0,397.0,0.0,7.0,182.0,5.0,False,1242,False,False,False,True,False,False,False,False,False,False,True,False,False,True
6509_01,23.0,601.0,0.0,113.0,0.0,39.0,True,1243,False,False,False,True,False,False,False,False,False,False,True,False,False,True
6510_01,29.0,0.0,6.0,0.0,0.0,5531.0,False,205,True,False,False,False,True,False,False,False,True,False,False,False,False,False
6511_01,22.0,151.0,6.0,26.0,0.0,533.0,False,1348,False,False,False,False,True,False,False,False,False,False,True,False,False,False
6511_02,31.0,0.0,0.0,0.0,0.0,0.0,False,1055,False,False,True,False,True,False,False,False,False,False,False,True,False,False
6511_03,0.0,0.0,0.0,0.0,0.0,0.0,True,1055,False,False,True,False,False,False,False,False,False,False,False,True,False,False
6512_01,2.0,0.0,0.0,0.0,0.0,0.0,True,80,True,False,False,False,True,False,False,False,False,False,False,False,False,True
6512_02,27.0,0.0,0.0,0.0,0.0,0.0,True,80,False,False,True,False,True,False,False,False,False,False,False,False,False,True
6512_03,28.0,0.0,3527.0,1.0,2929.0,2236.0,False,80,True,False,False,False,True,False,False,False,False,False,False,False,False,True
6513_01,20.0,57.0,0.0,1185.0,0.0,0.0,False,1244,False,True,False,False,True,False,False,False,False,False,True,False,False,True
6514_01,28.0,19.0,22.0,2974.0,3603.0,158.0,False,251,True,False,False,False,False,True,True,False,False,False,False,False,False,True
6514_02,42.0,0.0,6244.0,0.0,10912.0,4.0,False,251,True,False,False,False,True,False,True,False,False,False,False,False,False,True
6517_01,32.0,388.0,0.0,0.0,439.0,0.0,False,1350,False,False,False,True,False,False,False,False,False,False,True,False,False,False
6520_01,19.0,0.0,4.0,0.0,1785.0,3.0,False,1060,False,False,False,False,True,False,False,False,False,False,False,True,False,True
6522_01,20.0,0.0,0.0,715.0,2.0,0.0,True,1245,False,False,False,False,False,False,False,False,False,False,True,False,False,True
6523_01,20.0,0.0,0.0,0.0,0.0,0.0,True,1246,False,False,True,True,False,False,False,False,False,False,True,False,False,True
6525_01,21.0,0.0,20.0,1540.0,80.0,512.0,False,1248,False,False,False,False,True,False,False,False,False,False,True,False,False,True
6525_02,32.0,0.0,0.0,0.0,0.0,0.0,True,1061,False,False,True,True,False,False,False,False,False,False,False,True,False,True
6525_03,16.0,0.0,0.0,0.0,0.0,0.0,True,1061,False,False,True,False,True,False,False,False,False,False,False,True,False,True
6526_01,21.0,0.0,0.0,0.0,0.0,0.0,True,1056,False,False,True,False,True,False,False,False,False,False,False,True,False,False
6526_02,12.0,0.0,0.0,0.0,0.0,0.0,False,1056,False,False,False,False,False,False,False,False,False,False,False,True,False,False
6529_01,21.0,0.0,0.0,0.0,0.0,0.0,True,1063,False,False,True,True,False,False,False,False,False,False,False,True,False,True
6530_01,31.0,127.0,76.0,976.0,118.0,0.0,False,436,False,True,False,False,True,False,False,False,False,True,False,False,False,True
6531_01,18.0,0.0,0.0,0.0,0.0,0.0,True,1064,False,False,True,False,False,False,False,False,False,False,False,True,False,True
6535_01,35.0,771.0,0.0,183.0,0.0,0.0,False,415,False,True,False,False,True,False,False,False,False,True,False,False,False,False
6539_01,44.0,0.0,819.0,835.0,266.0,4056.0,False,242,True,False,False,False,True,False,False,True,False,False,False,False,False,True
6540_01,13.0,0.0,671.0,0.0,8.0,0.0,True,1059,False,False,False,False,True,False,False,False,False,False,False,True,False,False
6541_01,21.0,0.0,717.0,0.0,0.0,0.0,False,1356,False,False,False,False,True,False,False,False,False,False,True,False,False,False
6544_01,37.0,0.0,4616.0,339.0,2008.0,175.0,True,243,True,False,False,False,True,False,False,True,False,False,False,False,False,True
6545_01,27.0,0.0,1362.0,0.0,1267.0,0.0,True,1250,False,False,False,False,True,False,False,False,False,False,True,False,False,True
6546_01,34.0,228.0,0.0,150.0,15.0,1.0,False,1060,False,False,False,False,True,False,False,False,False,False,False,True,False,False
6547_01,21.0,861.0,0.0,310.0,0.0,0.0,False,1358,False,True,False,False,False,False,False,False,False,False,True,False,False,False
6548_01,38.0,395.0,1035.0,0.0,0.0,4.0,True,1065,False,False,False,False,True,False,False,False,False,False,False,True,False,True
6549_01,31.0,1979.0,0.0,2.0,112.0,0.0,False,1251,False,True,False,False,True,False,False,False,False,False,True,False,False,True
6549_02,61.0,1143.0,0.0,580.0,0.0,0.0,False,198,False,True,False,False,True,False,False,False,True,False,False,False,False,True
6552_01,20.0,0.0,564.0,25.0,158.0,62.0,False,1061,False,False,False,False,True,False,False,False,False,False,False,True,False,False
6553_01,39.0,0.0,0.0,0.0,0.0,744.0,False,1360,False,False,False,True,False,False,False,False,False,False,True,False,False,False
6556_01,29.0,0.0,0.0,0.0,0.0,0.0,True,1362,False,True,True,False,True,False,False,False,False,False,True,False,False,False
6556_02,68.0,0.0,0.0,0.0,0.0,0.0,True,1362,False,True,True,False,False,False,False,False,False,False,True,False,False,False
6557_01,38.0,0.0,201.0,0.0,1308.0,4085.0,False,417,True,False,False,False,False,False,False,False,False,True,False,False,False,False
6558_01,31.0,3.0,0.0,0.0,747.0,43.0,True,1363,False,False,False,False,True,False,False,False,False,False,True,False,False,False
6560_01,41.0,699.0,0.0,0.0,2.0,31.0,True,1253,False,False,False,False,True,False,False,False,False,False,True,False,False,True
6561_01,29.0,19.0,4900.0,6.0,6324.0,2056.0,False,253,True,False,False,False,True,False,True,False,False,False,False,False,False,True
6561_02,25.0,0.0,0.0,0.0,0.0,0.0,True,253,False,False,False,False,True,False,True,False,False,False,False,False,False,True
6562_01,27.0,0.0,0.0,23.0,30.0,815.0,False,1364,False,False,False,False,True,False,False,False,False,False,True,False,False,False
6563_01,21.0,0.0,0.0,845.0,4.0,470.0,True,1254,False,False,False,False,True,False,False,False,False,False,True,False,False,True
6563_02,30.0,0.0,123.0,0.0,1.0,784.0,False,1067,False,False,False,False,True,False,False,False,False,False,False,True,False,True
6565_01,40.0,2081.0,1.0,0.0,0.0,25.0,False,437,False,True,False,False,True,False,False,False,False,True,False,False,False,True
6565_02,59.0,126.0,0.0,127.0,11.0,1393.0,False,1255,False,True,False,False,True,False,False,False,False,False,True,False,False,True
6567_01,35.0,0.0,0.0,0.0,0.0,0.0,False,1063,False,False,True,False,True,False,False,False,False,False,False,True,False,False
6567_02,41.0,18.0,0.0,35.0,0.0,845.0,False,1365,False,False,False,False,True,False,False,False,False,False,True,False,False,False
6568_01,36.0,695.0,0.0,0.0,0.0,0.0,False,1366,False,False,False,False,False,False,False,False,False,False,True,False,False,False
6569_01,58.0,0.0,0.0,0.0,0.0,0.0,True,1064,False,False,True,False,False,False,False,False,False,False,False,True,False,False
6570_01,27.0,0.0,0.0,0.0,908.0,0.0,False,1068,False,False,False,False,True,False,False,False,False,False,False,True,False,True
6572_01,24.0,0.0,4.0,336.0,304.0,0.0,False,1256,False,False,False,False,True,False,False,False,False,False,True,False,False,True
6573_01,50.0,0.0,896.0,1.0,0.0,5.0,True,1257,False,False,False,False,True,False,False,False,False,False,True,False,False,True
6574_01,22.0,0.0,335.0,0.0,818.0,3014.0,False,65,True,False,False,False,True,False,False,False,False,False,False,False,False,False
6578_01,26.0,0.0,0.0,0.0,0.0,0.0,False,438,False,True,True,False,True,False,False,False,False,True,False,False,False,True
6578_02,16.0,0.0,0.0,0.0,0.0,0.0,True,1259,False,True,True,False,True,False,False,False,False,False,True,False,False,True
6580_01,56.0,0.0,605.0,0.0,179.0,0.0,False,1066,False,False,False,False,True,False,False,False,False,False,False,True,False,False
6582_01,25.0,0.0,1538.0,97.0,530.0,35.0,False,66,True,False,False,False,False,False,False,False,False,False,False,False,False,False
6583_01,13.0,0.0,100.0,12253.0,6.0,80.0,True,254,True,False,False,False,True,False,True,False,False,False,False,False,False,True
6583_02,53.0,0.0,2606.0,0.0,1170.0,0.0,True,254,True,False,False,False,False,False,True,False,False,False,False,False,False,True
6585_01,21.0,0.0,0.0,0.0,0.0,0.0,True,1071,False,False,True,False,True,False,False,False,False,False,False,True,False,True
6585_02,18.0,289.0,1809.0,3.0,2.0,2.0,True,1260,False,False,False,False,True,False,False,False,False,False,True,False,False,True
6588_01,38.0,115.0,125.0,0.0,202.0,0.0,True,1073,False,False,False,False,True,False,False,False,False,False,False,True,False,True
6588_02,20.0,0.0,0.0,0.0,0.0,0.0,True,1073,False,False,True,False,True,False,False,False,False,False,False,True,False,True
6590_01,24.0,0.0,0.0,0.0,0.0,0.0,False,217,True,False,True,False,True,False,True,False,False,False,False,False,False,False
6590_02,56.0,0.0,13561.0,0.0,2.0,4088.0,True,217,True,False,False,False,True,False,True,False,False,False,False,False,False,False
6591_01,47.0,285.0,600.0,3.0,0.0,640.0,False,1261,False,False,False,False,True,False,False,False,False,False,True,False,False,True
6592_01,21.0,0.0,0.0,0.0,0.0,0.0,True,1262,False,True,True,False,True,False,False,False,False,False,True,False,False,True
6593_01,27.0,0.0,67.0,661.0,0.0,0.0,True,1370,False,False,False,True,False,False,False,False,False,False,True,False,False,False
6593_02,26.0,0.0,666.0,0.0,0.0,58.0,False,1370,False,False,False,False,True,False,False,False,False,False,True,False,False,False
6594_01,34.0,0.0,0.0,0.0,0.0,0.0,True,1067,False,False,True,False,False,False,False,False,False,False,False,True,False,False
6595_01,35.0,102.0,780.0,6.0,0.0,0.0,True,1074,False,False,False,False,True,False,False,False,False,False,False,True,False,True
6598_01,35.0,0.0,0.0,0.0,0.0,0.0,True,1263,False,True,True,False,True,False,False,False,False,False,True,False,False,True
6599_01,49.0,0.0,0.0,0.0,0.0,0.0,True,245,True,False,True,False,True,False,False,True,False,False,False,False,False,True
6601_01,24.0,2.0,0.0,0.0,52.0,638.0,False,1372,False,False,False,False,True,False,False,False,False,False,True,False,False,False
6602_01,62.0,94.0,267.0,2341.0,94.0,0.0,True,1265,False,False,False,False,True,False,False,False,False,False,True,False,False,True
6603_01,25.0,68.0,0.0,3700.0,0.0,0.0,True,208,False,True,False,False,True,False,False,False,True,False,False,False,False,False
6604_01,42.0,0.0,0.0,0.0,0.0,0.0,True,205,True,False,True,False,False,False,False,True,False,False,False,False,False,False
6606_01,25.0,166.0,0.0,520.0,0.0,0.0,False,1266,False,False,False,True,False,False,False,False,False,False,True,False,False,True
6608_01,21.0,588.0,0.0,17.0,0.0,1548.0,False,1374,False,False,False,False,True,False,False,False,False,False,True,False,False,False
6609_01,17.0,0.0,0.0,0.0,0.0,0.0,False,420,False,True,True,False,True,False,False,False,False,True,False,False,False,False
6611_01,41.0,635.0,0.0,7.0,0.0,0.0,True,421,False,False,False,False,False,False,False,False,False,True,False,False,False,False
6611_02,50.0,0.0,0.0,0.0,0.0,0.0,False,1069,False,False,True,False,True,False,False,False,False,False,False,True,False,False
6611_03,20.0,0.0,90.0,561.0,2.0,0.0,True,1375,False,False,False,True,False,False,False,False,False,False,True,False,False,False
6613_01,15.0,0.0,0.0,0.0,0.0,0.0,True,1078,False,False,True,False,True,False,False,False,False,False,False,True,False,True
6614_01,29.0,0.0,0.0,0.0,0.0,0.0,True,1268,False,True,True,False,True,False,False,False,False,False,True,False,False,True
6616_01,20.0,2532.0,1.0,0.0,59.0,10.0,True,1377,False,False,False,False,True,False,False,False,False,False,True,False,False,False
6618_01,35.0,345.0,4514.0,0.0,0.0,421.0,True,246,True,False,False,False,True,False,False,True,False,False,False,False,False,True
6620_01,22.0,0.0,115.0,273.0,0.0,218.0,True,1079,False,False,False,True,False,False,False,False,False,False,False,True,False,True
6621_01,43.0,0.0,0.0,642.0,0.0,8.0,True,1378,False,False,False,False,False,False,False,False,False,False,True,False,False,False
6622_01,54.0,752.0,0.0,44.0,14.0,0.0,False,1070,False,False,False,False,False,False,False,False,False,False,False,True,False,False
6622_02,15.0,0.0,0.0,0.0,0.0,0.0,True,1070,False,False,True,False,True,False,False,False,False,False,False,True,False,False
6623_01,38.0,0.0,0.0,0.0,0.0,0.0,True,218,False,False,True,False,False,False,True,False,False,False,False,False,False,False
6624_01,44.0,1175.0,0.0,13.0,642.0,498.0,False,1071,False,False,False,False,True,False,False,False,False,False,False,True,False,False
6625_01,34.0,0.0,0.0,0.0,0.0,0.0,True,1072,False,False,True,True,False,False,False,False,False,False,False,True,False,False
6625_02,15.0,3.0,854.0,23.0,0.0,0.0,False,1379,False,False,False,False,False,False,False,False,False,False,True,False,False,False
6626_01,24.0,0.0,0.0,0.0,0.0,0.0,False,1073,False,False,True,False,True,False,False,False,False,False,False,True,False,False
6628_01,29.0,0.0,0.0,272.0,394.0,50.0,False,1381,False,False,False,False,True,False,False,False,False,False,True,False,False,False
6630_01,19.0,0.0,1044.0,0.0,2.0,4.0,True,1270,False,False,False,False,True,False,False,False,False,False,True,False,False,True
6631_01,27.0,0.0,1891.0,0.0,2167.0,0.0,False,208,True,False,False,False,True,False,False,True,False,False,False,False,False,False
6633_01,26.0,0.0,0.0,0.0,0.0,0.0,True,255,True,False,False,False,True,False,True,False,False,False,False,False,False,True
6634_01,46.0,0.0,0.0,0.0,0.0,0.0,True,219,True,False,True,False,False,False,True,False,False,False,False,False,False,False
6634_02,64.0,0.0,0.0,0.0,0.0,0.0,True,0,False,False,True,False,True,False,False,False,False,False,True,False,False,True
6635_01,17.0,0.0,1339.0,26.0,244.0,15.0,False,209,True,False,False,False,True,False,False,True,False,False,False,False,False,False
6635_02,45.0,0.0,313.0,1791.0,414.0,1675.0,False,209,True,False,False,False,False,False,False,True,False,False,False,False,False,False
6637_01,27.0,1228.0,0.0,0.0,0.0,0.0,False,1271,False,True,False,False,True,False,False,False,False,False,True,False,False,True
6638_01,29.0,0.0,0.0,0.0,0.0,0.0,False,1074,False,False,True,False,True,False,False,False,False,False,False,True,False,False
6639_01,18.0,0.0,0.0,0.0,0.0,0.0,True,1075,False,False,True,True,False,False,False,False,False,False,False,True,False,False
6641_01,26.0,0.0,0.0,0.0,0.0,0.0,True,247,True,False,True,False,True,False,False,True,False,False,False,False,False,True
6641_02,39.0,0.0,0.0,0.0,0.0,0.0,True,247,True,False,True,False,False,False,False,True,False,False,False,False,False,True
6642_01,59.0,0.0,0.0,0.0,0.0,0.0,True,1081,False,False,True,False,True,False,False,False,False,False,False,True,False,True
6643_01,20.0,0.0,6.0,24.0,0.0,672.0,False,1272,False,False,False,False,True,False,False,False,False,False,True,False,False,True
6645_01,17.0,0.0,0.0,0.0,0.0,0.0,True,1083,False,False,True,False,False,False,False,False,False,False,False,True,False,True
6646_01,47.0,0.0,0.0,0.0,0.0,0.0,True,1084,False,False,True,False,True,False,False,False,False,False,False,True,False,True
6647_01,29.0,2.0,3.0,1501.0,26.0,0.0,True,1273,False,False,False,True,False,False,False,False,False,False,True,False,False,True
6649_01,16.0,0.0,0.0,265.0,0.0,0.0,False,1274,False,False,False,False,True,False,False,False,False,False,True,False,False,True
6650_01,48.0,12.0,0.0,0.0,0.0,796.0,False,1077,False,False,False,False,True,False,False,False,False,False,False,True,False,False
6652_01,39.0,0.0,69.0,29.0,424.0,18.0,False,0,False,False,False,True,False,False,False,False,False,False,True,False,False,True
6654_01,28.0,0.0,0.0,0.0,0.0,0.0,True,1086,False,False,True,False,False,False,False,False,False,False,False,True,False,True
6654_02,12.0,0.0,0.0,0.0,0.0,0.0,True,1086,False,False,True,False,False,False,False,False,False,False,False,True,False,True
6654_03,24.0,0.0,0.0,0.0,0.0,0.0,True,1086,False,False,True,False,True,False,False,False,False,False,False,True,False,True
6655_01,30.0,0.0,0.0,0.0,0.0,0.0,True,422,False,True,True,False,True,False,False,False,False,True,False,False,False,False
6656_01,34.0,0.0,0.0,0.0,0.0,0.0,True,221,True,False,True,False,True,False,True,False,False,False,False,False,False,False
6659_01,37.0,0.0,0.0,0.0,0.0,0.0,True,1383,False,True,False,False,True,False,False,False,False,False,True,False,False,False
6660_01,47.0,590.0,0.0,47.0,3.0,53.0,False,1384,False,False,False,False,True,False,False,False,False,False,True,False,False,False
6662_01,0.0,0.0,0.0,0.0,0.0,0.0,False,1087,False,False,False,False,True,False,False,False,False,False,False,True,False,True
6662_02,23.0,0.0,0.0,0.0,0.0,0.0,True,1087,False,False,False,False,True,False,False,False,False,False,False,True,False,True
6662_03,0.0,0.0,0.0,0.0,0.0,0.0,True,1087,False,False,True,False,False,False,False,False,False,False,False,True,False,True
6663_01,20.0,402.0,25.0,9.0,373.0,0.0,False,1079,False,False,False,False,True,False,False,False,False,False,False,True,False,False
6663_02,35.0,90.0,0.0,655.0,43.0,16.0,False,1385,False,False,False,False,True,False,False,False,False,False,True,False,False,False
6664_01,18.0,0.0,0.0,827.0,0.0,0.0,True,1088,False,False,False,False,True,False,False,False,False,False,False,True,False,True
6665_01,17.0,0.0,0.0,0.0,0.0,0.0,True,222,True,False,True,False,False,False,True,False,False,False,False,False,False,False
6665_02,18.0,4.0,1337.0,0.0,0.0,182.0,False,222,True,False,False,False,True,False,True,False,False,False,False,False,False,False
6665_03,53.0,0.0,0.0,0.0,0.0,0.0,True,222,True,False,False,False,True,False,True,False,False,False,False,False,False,False
6665_04,35.0,0.0,2504.0,0.0,0.0,5496.0,False,222,True,False,False,False,False,False,True,False,False,False,False,False,False,False
6667_01,48.0,0.0,0.0,0.0,0.0,0.0,True,248,True,False,True,False,True,False,False,True,False,False,False,False,False,True
6668_01,68.0,0.0,0.0,649.0,0.0,239.0,True,1089,False,False,False,False,True,False,False,False,False,False,False,True,False,True
6668_02,27.0,17.0,65.0,74.0,1548.0,18.0,False,1089,False,False,False,False,True,False,False,False,False,False,False,True,False,True
6669_01,28.0,32.0,0.0,304.0,291.0,2.0,True,423,False,False,False,False,False,False,False,False,False,True,False,False,False,False
6670_01,37.0,864.0,35.0,0.0,0.0,0.0,False,1278,False,False,False,False,True,False,False,False,False,False,True,False,False,True
6671_01,35.0,0.0,0.0,0.0,0.0,0.0,True,1279,False,True,True,False,True,False,False,False,False,False,True,False,False,True
6671_02,31.0,1002.0,0.0,0.0,0.0,0.0,True,1279,False,True,False,False,True,False,False,False,False,False,True,False,False,True
6671_03,14.0,1880.0,0.0,15.0,0.0,0.0,False,440,False,True,False,False,False,False,False,False,False,True,False,False,False,True
6672_01,1.0,0.0,0.0,0.0,0.0,0.0,True,1387,False,True,False,False,True,False,False,False,False,False,True,False,False,False
6672_02,4.0,0.0,0.0,0.0,0.0,0.0,True,1387,False,True,False,False,False,False,False,False,False,False,True,False,False,False
6672_03,30.0,77.0,71.0,1147.0,0.0,0.0,False,424,False,True,False,True,False,False,False,False,False,True,False,False,False,False
6672_04,11.0,0.0,0.0,0.0,0.0,0.0,True,1387,False,True,True,False,True,False,False,False,False,False,True,False,False,False
6673_01,45.0,1595.0,0.0,0.0,0.0,13.0,False,425,False,False,False,False,True,False,False,False,False,True,False,False,False,False
6674_01,29.0,0.0,841.0,0.0,1733.0,11.0,False,426,True,False,False,False,True,False,False,False,False,True,False,False,False,False
6674_02,32.0,0.0,0.0,0.0,0.0,0.0,True,426,True,False,True,False,True,False,False,False,False,True,False,False,False,False
